533.0 2
537.2 0
547.6 1
565.7 2
567.8 0
583.6 1
600.7 0
602.0 2
626.7 1
635.1 0
646.0 2
670.5 0
676.5 1
705.7 2
706.5 0
739.8 1
742.7 0
779.1 0
795.3 2
815.4 0
828.3 1
851.6 0
887.8 0
912.7 2
923.9 0
955.9 1
959.9 0
995.8 0
1526.4 2
1536.1 1
1537.4 0
1549.4 3
1562.3 2
1567.8 0
1570.1 1
1598.1 0
1609.8 2
1616.3 1
1621.5 3
1628.1 0
1657.9 0
1669.1 1
1672.2 2
1687.6 0
1693.6 3
1717.1 0
1728.4 1
1746.5 0
1751.4 2
1764.2 3
1775.7 0
1793.8 1
1804.7 0
1833.6 0
1833.7 3
1841.9 2
1862.4 0
1864.6 1
1891.1 0
1902.3 3
1919.6 0
1935.6 2
1940.1 1
1948.0 0
1970.2 3
1976.3 0
2515.7 4
2522.1 2
2526.2 4
2529.1 3
2531.3 0
2531.3 1
2555.0 2
2557.2 0
2559.1 1
2564.6 3
2583.0 0
2594.1 1
2594.9 2
2601.9 3
2608.5 0
2630.1 1
2633.9 0
2639.1 3
2641.1 2
2659.1 0
2667.0 1
2676.3 3
2684.1 0
2693.0 2
2704.4 1
2709.1 0
2713.4 3
2733.8 0
2742.1 1
2750.0 2
2750.4 3
2758.5 0
2780.1 1
2783.1 0
2787.3 3
2807.5 0
2811.0 2
2818.2 1
2824.1 3
2831.9 0
2856.1 0
2856.3 1
2860.8 3
2874.8 2
2880.3 0
2894.5 1
2897.5 3
2904.3 0
2928.3 0
2932.8 1
2934.0 3
2940.3 2
2952.2 0
2961.5 4
2970.6 3
2971.0 1
2973.3 4
2976.0 0
2996.9 4
2999.7 0
